item_id,order_id,product_name,category,quantity,unit_price
I0003902,O001287,Cultural Interest,Home & Garden,6,382.47
I0003903,O001288,Hear Act,Clothing,7,141.01
I0003904,O001289,Blood Lawyer,Home & Garden,4,69.8
I0003905,O001289,Million Decade,Clothing,7,412.9
I0003906,O001289,Become Newspaper,Beauty,6,245.31
I0003907,O001289,My Way,Electronics,9,256.18
I0003908,O001290,Class Item,Books,5,175.94
I0003909,O001291,Candidate White,Electronics,9,155.91
I0003910,O001291,Method Account,Electronics,2,153.46
I0003911,O001291,Clearly Specific,Books,5,330.07
I0003912,O001292,Realize Enough,Electronics,9,86.35
I0003913,O001292,Draw Many,Sports,7,56.53
I0003914,O001292,Indicate House,Electronics,3,84.29
I0003915,O001292,Firm His,Clothing,4,389.06
I0003916,O001292,Later Wait,Books,5,273.1
I0003917,O001293,Court Not,Home & Garden,1,314.42
I0003918,O001294,Task Exist,Clothing,8,199.77
I0003919,O001294,Boy Leg,Toys,1,383.15
I0003920,O001294,Realize Those,Sports,3,16.83
I0003921,O001294,Leg Color,Beauty,8,403.11
I0003922,O001295,Challenge Health,Books,7,49.29
I0003923,O001295,Small Leader,Electronics,9,58.34
I0003924,O001295,Accept Her,Electronics,3,240.26
I0003925,O001295,Use Truth,Clothing,9,199.21
I0003926,O001295,Security Decide,Clothing,3,34.0
I0003927,O001296,Bring Customer,Books,7,472.82
I0003928,O001296,Feel Amount,Clothing,7,339.48
I0003929,O001296,Cell Indicate,Clothing,3,480.64
I0003930,O001297,Know Six,Books,5,33.2
I0003931,O001297,Glass Wear,Toys,7,336.67
I0003932,O001297,Almost College,Clothing,3,157.08
I0003933,O001298,Reflect Decide,Books,1,111.73
I0003934,O001299,Measure Reduce,Beauty,9,310.89
I0003935,O001299,Exactly By,Sports,1,146.5
I0003936,O001299,Know Middle,Clothing,5,134.27
I0003937,O001299,Oil Mission,Clothing,6,344.78
I0003938,O001300,Such Rest,Clothing,9,47.85
I0003939,O001301,Send Care,Electronics,8,82.27
I0003940,O001301,Garden Society,Clothing,10,181.9
I0003941,O001302,South Statement,Beauty,7,42.24
I0003942,O001302,Upon Instead,Books,3,385.4
I0003943,O001303,More She,Electronics,8,498.43
I0003944,O001303,Wind Site,Electronics,2,220.15
I0003945,O001304,Threat That,Beauty,2,10.3
I0003946,O001304,Improve Catch,Toys,2,268.1
I0003947,O001304,Break Box,Clothing,6,137.61
I0003948,O001304,Structure Against,Home & Garden,9,103.48
I0003949,O001304,Card Clearly,Toys,3,447.3
I0003950,O001305,Guy Month,Beauty,10,362.74
I0003951,O001305,Add Speak,Electronics,5,233.95
I0003952,O001305,Return Economic,Books,6,223.25
I0003953,O001306,Area Resource,Clothing,1,378.43
I0003954,O001306,Themselves Guess,Books,8,218.72
I0003955,O001307,Laugh Picture,Home & Garden,3,73.87
I0003956,O001308,Sing Across,Clothing,1,61.06
I0003957,O001308,Leader Media,Books,2,346.52
I0003958,O001308,Figure Father,Beauty,2,409.87
I0003959,O001309,Mention Beautiful,Books,8,363.0
I0003960,O001309,Sort Laugh,Toys,10,481.49
I0003961,O001310,End Prepare,Clothing,8,76.82
I0003962,O001310,Claim Shoulder,Sports,3,80.88
I0003963,O001310,Much Culture,Beauty,8,55.66
I0003964,O001310,Enjoy Fast,Sports,9,173.37
I0003965,O001310,Speak Building,Home & Garden,2,308.66
I0003966,O001311,Treat Everyone,Toys,6,394.27
I0003967,O001311,School End,Electronics,6,287.99
I0003968,O001311,Reflect Tend,Electronics,9,46.89
I0003969,O001312,Laugh Decide,Clothing,5,297.05
I0003970,O001312,Matter Seat,Clothing,9,115.35
I0003971,O001312,Stay Take,Beauty,4,470.17
I0003972,O001312,Board School,Clothing,10,423.63
I0003973,O001312,Show Morning,Clothing,7,194.16
I0003974,O001313,Popular Course,Sports,1,95.54
I0003975,O001313,Current Top,Home & Garden,3,437.51
I0003976,O001313,Perhaps Professional,Toys,4,490.56
I0003977,O001313,Protect Church,Books,9,424.88
I0003978,O001313,Drop Camera,Books,5,75.43
I0003979,O001314,Cause Institution,Sports,1,239.48
I0003980,O001314,American Eye,Home & Garden,2,385.06
I0003981,O001314,Dark Woman,Toys,1,458.18
I0003982,O001314,Child Last,Clothing,2,343.48
I0003983,O001315,Affect Practice,Electronics,4,443.45
I0003984,O001315,Decision Benefit,Beauty,8,367.91
I0003985,O001315,Treatment Approach,Sports,6,195.79
I0003986,O001315,Husband Involve,Sports,7,11.25
I0003987,O001316,Network Follow,Clothing,2,381.59
I0003988,O001316,Scene Property,Beauty,6,484.57
I0003989,O001317,During Doctor,Sports,9,48.06
I0003990,O001317,Great Last,Books,1,78.99
I0003991,O001318,Measure Ask,Beauty,10,375.72
I0003992,O001318,Mrs Late,Clothing,1,453.41
I0003993,O001318,Quickly Approach,Books,7,413.36
I0003994,O001318,Fly Break,Clothing,10,106.43
I0003995,O001318,Exist Himself,Electronics,3,34.19
I0003996,O001319,Fast Yes,Toys,5,246.17
I0003997,O001320,Have Seek,Beauty,3,235.09
I0003998,O001320,Kid Employee,Books,2,285.83
I0003999,O001320,Front Want,Beauty,4,210.03
I0004000,O001321,Anyone Court,Clothing,9,334.51
I0004001,O001321,Amount A,Beauty,4,343.69
I0004002,O001321,Area Recent,Sports,9,14.81
I0004003,O001321,Size Fund,Sports,3,473.12
I0004004,O001322,Difference Feeling,Home & Garden,8,104.55
I0004005,O001322,Marriage Far,Clothing,5,299.5
I0004006,O001322,When Policy,Toys,6,67.36
I0004007,O001322,Blood Lawyer,Electronics,2,478.57
I0004008,O001322,Crime Entire,Beauty,2,256.47
I0004009,O001323,Million Himself,Home & Garden,2,399.8
I0004010,O001323,Good Fly,Beauty,8,321.01
I0004011,O001324,Brother Bill,Toys,5,33.66
I0004012,O001324,Relationship Add,Sports,3,86.65
I0004013,O001324,Result Old,Electronics,9,313.68
I0004014,O001325,Speech Training,Clothing,1,15.65
I0004015,O001325,Case Glass,Sports,9,383.9
I0004016,O001325,Herself Site,Home & Garden,10,334.33
I0004017,O001325,Take High,Beauty,5,182.31
I0004018,O001325,Situation Start,Toys,3,22.63
I0004019,O001326,Perform Newspaper,Beauty,5,400.42
I0004020,O001326,Point Hot,Sports,1,66.61
I0004021,O001326,Economy Rate,Books,8,456.67
I0004022,O001326,Fact Develop,Home & Garden,1,136.44
I0004023,O001327,Pattern If,Sports,6,420.26
I0004024,O001328,Begin Very,Home & Garden,8,28.08
I0004025,O001328,Born Case,Clothing,10,273.19
I0004026,O001328,Professional Situation,Books,6,178.29
I0004027,O001328,Play Camera,Toys,5,482.18
I0004028,O001328,Analysis Peace,Books,8,77.86
I0004029,O001329,While Usually,Sports,2,368.69
I0004030,O001329,Real Television,Toys,5,398.63
I0004031,O001329,Cut Data,Home & Garden,5,74.83
I0004032,O001329,Sea Like,Toys,6,350.48
I0004033,O001330,Wish Bit,Home & Garden,5,51.93
I0004034,O001331,Bad Year,Home & Garden,9,195.72
I0004035,O001331,Office Present,Books,9,13.31
I0004036,O001331,Gun Fish,Sports,1,143.03
I0004037,O001331,Share Matter,Home & Garden,6,348.23
I0004038,O001331,Sort Defense,Toys,2,243.44
I0004039,O001332,None Set,Beauty,3,414.91
I0004040,O001332,Class Animal,Sports,3,463.09
I0004041,O001333,Care Dark,Toys,5,227.2
I0004042,O001333,Kid Oil,Electronics,8,75.35
I0004043,O001333,Seek Entire,Clothing,10,405.27
I0004044,O001333,Vote Understand,Clothing,9,440.96
I0004045,O001334,Song Tonight,Clothing,5,151.6
I0004046,O001334,Throughout What,Home & Garden,3,166.28
I0004047,O001334,Opportunity Hand,Beauty,7,89.1
I0004048,O001335,Want History,Clothing,7,128.23
I0004049,O001336,List Professional,Home & Garden,6,142.88
I0004050,O001336,Series Buy,Clothing,1,207.15
I0004051,O001336,Whether Least,Books,7,38.94
I0004052,O001336,Author Meeting,Home & Garden,6,396.26
I0004053,O001336,Kind Need,Home & Garden,8,110.51
I0004054,O001337,Word Most,Sports,1,183.91
I0004055,O001337,Street Age,Clothing,8,214.44
I0004056,O001337,Compare Place,Beauty,7,446.49
I0004057,O001337,Eye Same,Books,10,190.68
I0004058,O001337,Carry Figure,Books,10,146.83
I0004059,O001338,Answer Others,Sports,9,342.54
I0004060,O001338,Ask Study,Electronics,6,50.87
I0004061,O001338,Rule Customer,Clothing,5,360.84
I0004062,O001339,Sit Teacher,Beauty,10,435.15
I0004063,O001339,Information Miss,Electronics,1,373.12
I0004064,O001339,Reveal No,Books,8,263.11
I0004065,O001339,Truth Must,Home & Garden,4,430.76
I0004066,O001339,Bad Company,Sports,6,144.13
I0004067,O001340,Left Social,Books,3,430.82
I0004068,O001340,Mr If,Clothing,7,494.14
I0004069,O001340,Or State,Sports,10,254.29
I0004070,O001340,In Institution,Electronics,1,437.46
I0004071,O001340,Policy Expert,Home & Garden,6,221.43
I0004072,O001341,Design Create,Sports,5,265.61
I0004073,O001342,About Collection,Sports,3,37.43
I0004074,O001342,Owner Discover,Books,8,393.78
I0004075,O001342,Person Same,Home & Garden,9,412.99
I0004076,O001343,Act Until,Home & Garden,6,26.24
I0004077,O001343,Without Street,Home & Garden,5,482.14
I0004078,O001344,Must Lose,Home & Garden,8,177.17
I0004079,O001344,Most Second,Home & Garden,6,296.54
I0004080,O001344,Service Network,Books,3,493.71
I0004081,O001344,Event Floor,Beauty,3,474.39
I0004082,O001345,Together Discussion,Home & Garden,8,353.53
I0004083,O001345,Fine Section,Books,4,193.96
I0004084,O001346,Executive Old,Books,1,468.41
I0004085,O001346,By Congress,Home & Garden,3,472.62
I0004086,O001346,Door Answer,Electronics,2,56.14
I0004087,O001347,None Economy,Clothing,3,460.86
I0004088,O001347,Film Among,Home & Garden,3,98.79
I0004089,O001347,Purpose Choose,Clothing,7,298.09
I0004090,O001347,Year Use,Books,10,437.85
I0004091,O001347,Fall Within,Toys,2,29.67
I0004092,O001348,Cell Expect,Electronics,6,36.42
I0004093,O001349,Tv Street,Books,7,468.22
I0004094,O001349,Approach Quality,Electronics,2,189.01
I0004095,O001349,Energy Than,Books,9,122.27
I0004096,O001349,Develop Nor,Beauty,8,437.44
I0004097,O001349,Business Ability,Sports,2,45.15
I0004098,O001350,Range Hand,Sports,7,186.8
I0004099,O001350,Project Point,Sports,5,256.87
I0004100,O001350,Home Garden,Toys,10,276.65
I0004101,O001351,Because Your,Electronics,10,484.97
I0004102,O001352,Season Usually,Beauty,6,399.11
I0004103,O001353,Often Everything,Books,7,216.56
I0004104,O001354,Seven Cell,Clothing,1,360.28
I0004105,O001355,Issue Water,Electronics,8,62.77
I0004106,O001355,Population Financial,Electronics,8,367.4
I0004107,O001355,Garden Art,Electronics,3,79.11
I0004108,O001355,Process Team,Books,6,360.4
I0004109,O001355,Action Than,Electronics,7,179.91
I0004110,O001356,Heart Discuss,Sports,3,189.65
I0004111,O001356,Side Far,Clothing,8,305.47
I0004112,O001357,Control Establish,Books,5,431.57
I0004113,O001357,Admit Note,Clothing,8,19.85
I0004114,O001358,Really Trip,Toys,8,160.52
I0004115,O001358,Star Wrong,Books,1,42.48
I0004116,O001358,Statement Past,Books,9,277.83
I0004117,O001358,Born Seven,Books,2,166.62
I0004118,O001359,Skill Rise,Toys,8,57.93
I0004119,O001359,Idea Young,Beauty,10,72.52
I0004120,O001359,Ready Even,Beauty,4,259.58
I0004121,O001360,True Produce,Toys,10,155.61
I0004122,O001360,Protect Pm,Beauty,3,82.73
I0004123,O001360,Ok Design,Books,3,286.91
I0004124,O001360,Technology Letter,Clothing,9,126.19
I0004125,O001361,Discussion Garden,Toys,4,453.81
I0004126,O001361,Exist Democrat,Sports,1,39.21
I0004127,O001361,Party Professional,Clothing,9,328.78
I0004128,O001361,System Toward,Beauty,6,109.39
I0004129,O001361,Soldier Indicate,Beauty,2,432.78
I0004130,O001362,Clearly Like,Toys,9,45.93
I0004131,O001362,Each Show,Toys,4,365.6
I0004132,O001363,She Leader,Sports,4,396.95
I0004133,O001363,Home Choose,Books,8,256.08
I0004134,O001363,Week Measure,Electronics,10,104.18
I0004135,O001363,Better Mission,Beauty,10,254.96
I0004136,O001363,Course Machine,Books,7,412.1
I0004137,O001364,Crime Team,Books,10,219.67
I0004138,O001364,Travel Control,Beauty,1,387.87
I0004139,O001365,Current Over,Books,4,124.04
I0004140,O001365,Military Yes,Beauty,5,358.23
I0004141,O001366,Shoulder Couple,Home & Garden,8,204.33
I0004142,O001366,Raise Father,Home & Garden,3,275.11
I0004143,O001367,Against Force,Beauty,10,398.2
I0004144,O001367,Commercial Value,Sports,4,442.13
I0004145,O001367,Cost Television,Beauty,2,423.16
I0004146,O001368,Indeed Right,Toys,8,260.87
I0004147,O001368,Political Cup,Electronics,7,357.2
I0004148,O001368,Available Character,Home & Garden,1,261.58
I0004149,O001368,Away Last,Toys,6,9.92
I0004150,O001369,Else Look,Sports,3,304.82
I0004151,O001369,When Quite,Beauty,3,60.59
I0004152,O001370,Interesting Black,Clothing,7,410.74
I0004153,O001371,Shake New,Beauty,4,45.58
I0004154,O001371,Certain Short,Home & Garden,2,182.16
I0004155,O001371,Social System,Clothing,2,407.65
I0004156,O001371,Actually Player,Clothing,8,434.6
I0004157,O001372,Black Huge,Toys,1,105.27
I0004158,O001372,If Against,Toys,10,348.94
I0004159,O001372,Break The,Clothing,9,249.27
I0004160,O001372,Add Source,Home & Garden,5,166.16
I0004161,O001373,Then Quickly,Clothing,4,339.76
I0004162,O001373,Worry Animal,Sports,7,162.66
I0004163,O001373,Cause Energy,Sports,7,63.7
I0004164,O001373,Speech Because,Beauty,2,371.0
I0004165,O001373,Executive Character,Sports,6,281.52
I0004166,O001374,Wrong Product,Beauty,1,144.75
I0004167,O001375,Plan Add,Home & Garden,8,372.56
I0004168,O001376,Structure Act,Toys,1,237.8
I0004169,O001376,Strong Born,Beauty,5,327.88
I0004170,O001377,Occur Simply,Home & Garden,8,312.6
I0004171,O001377,Television Ground,Books,2,473.72
I0004172,O001377,Tonight Second,Beauty,5,171.99
I0004173,O001378,Bed Degree,Electronics,6,33.41
I0004174,O001378,Chair Media,Books,1,466.13
I0004175,O001379,Song Order,Beauty,10,7.79
I0004176,O001380,Wait Life,Clothing,10,91.11
I0004177,O001381,Team Common,Home & Garden,6,340.68
I0004178,O001381,Food Glass,Beauty,3,266.85
I0004179,O001381,Measure Clear,Toys,4,315.63
I0004180,O001381,Either Arrive,Home & Garden,7,497.16
I0004181,O001381,Of Role,Clothing,2,105.92
I0004182,O001382,Example Product,Home & Garden,1,472.42
I0004183,O001382,Of Candidate,Home & Garden,1,202.32
I0004184,O001382,Against Thank,Beauty,5,141.46
I0004185,O001382,Another Board,Sports,8,135.96
I0004186,O001383,Off Fine,Electronics,9,262.56
I0004187,O001384,Board Much,Books,7,440.12
I0004188,O001384,Various Think,Clothing,5,456.11
I0004189,O001385,Just Change,Sports,4,479.98
I0004190,O001385,Ability While,Beauty,5,464.18
I0004191,O001385,Door Agent,Clothing,9,354.63
I0004192,O001385,Dream Late,Books,9,101.64
I0004193,O001385,Image Choice,Toys,2,454.78
I0004194,O001386,Head Reality,Electronics,6,445.78
I0004195,O001387,Few Draw,Home & Garden,8,110.19
I0004196,O001387,Will Until,Beauty,10,484.07
I0004197,O001388,Return If,Toys,10,358.72
I0004198,O001388,Right Usually,Beauty,1,489.5
I0004199,O001389,Senior Test,Books,2,139.64
I0004200,O001389,Week Budget,Books,9,422.66
I0004201,O001389,Million Condition,Clothing,6,255.72
I0004202,O001389,Break Door,Home & Garden,9,67.96
I0004203,O001390,Blue Father,Home & Garden,3,164.66
I0004204,O001391,Heavy Ball,Toys,6,420.86
I0004205,O001391,Power Goal,Beauty,3,18.31
I0004206,O001392,By Herself,Home & Garden,9,461.23
I0004207,O001392,Wind Window,Beauty,3,314.55
I0004208,O001393,Wide Become,Beauty,8,286.32
I0004209,O001393,War Animal,Toys,2,190.71
I0004210,O001393,Point City,Sports,9,293.75
I0004211,O001393,Could Later,Books,3,5.59
I0004212,O001394,Nice Good,Books,3,329.74
I0004213,O001394,Plan Course,Sports,5,77.09
I0004214,O001394,Respond Large,Electronics,5,5.65
I0004215,O001394,Citizen Walk,Sports,5,276.78
I0004216,O001394,Region Right,Beauty,3,269.6
I0004217,O001395,Fish Probably,Electronics,2,308.78
I0004218,O001395,Television Few,Clothing,7,294.51
I0004219,O001396,Happen Type,Clothing,8,313.2
I0004220,O001396,Body Experience,Books,6,440.44
I0004221,O001396,Whom Money,Sports,6,25.31
I0004222,O001396,Recently Home,Toys,10,106.47
I0004223,O001396,Worker Evidence,Beauty,10,387.32
I0004224,O001397,Talk What,Sports,2,451.8
I0004225,O001398,Seek Success,Sports,1,303.26
I0004226,O001399,Ball Story,Sports,8,237.93
I0004227,O001400,Able Training,Beauty,3,375.7
I0004228,O001400,Worker Church,Home & Garden,5,250.84
I0004229,O001401,Star Reality,Home & Garden,5,366.49
I0004230,O001401,Choice Front,Clothing,9,397.99
I0004231,O001401,Choose In,Home & Garden,10,369.67
I0004232,O001401,Likely Set,Electronics,1,450.61
I0004233,O001402,Style Stock,Sports,3,465.49
I0004234,O001402,Mean Teacher,Home & Garden,5,402.45
I0004235,O001402,Audience Budget,Clothing,9,28.26
I0004236,O001403,Participant Late,Home & Garden,2,344.49
I0004237,O001404,Short Family,Electronics,1,488.24
I0004238,O001404,Check Believe,Books,7,274.97
I0004239,O001404,Future Care,Sports,5,284.66
I0004240,O001404,Court Speak,Home & Garden,4,19.06
I0004241,O001405,Image Head,Toys,6,451.7
I0004242,O001405,From Miss,Books,7,423.43
I0004243,O001406,Language Medical,Electronics,9,57.52
I0004244,O001407,Rule Job,Clothing,3,382.95
I0004245,O001407,Play Student,Electronics,9,248.07
I0004246,O001407,Provide Goal,Toys,10,147.61
I0004247,O001407,Certainly Suffer,Sports,3,308.08
I0004248,O001407,Yet Ready,Clothing,2,166.05
I0004249,O001408,Will Else,Electronics,7,366.02
I0004250,O001408,Identify Kid,Beauty,10,369.36
I0004251,O001409,Often Modern,Toys,10,7.87
I0004252,O001410,Nothing None,Sports,3,330.7
I0004253,O001410,Mind No,Home & Garden,1,60.84
I0004254,O001410,Not Term,Electronics,5,391.71
I0004255,O001410,Drug If,Clothing,5,274.21
I0004256,O001411,Because Partner,Clothing,2,319.8
I0004257,O001412,Senior Know,Electronics,10,16.68
I0004258,O001412,New Participant,Home & Garden,4,445.05
I0004259,O001412,Standard Rule,Books,1,243.58
I0004260,O001413,Talk Smile,Clothing,2,292.53
I0004261,O001413,Discuss Scientist,Clothing,1,161.39
I0004262,O001413,Begin Easy,Books,5,88.63
I0004263,O001413,High Able,Toys,2,93.73
I0004264,O001413,Democrat Today,Sports,7,143.91
I0004265,O001414,Adult Him,Electronics,10,250.18
I0004266,O001414,Open Matter,Home & Garden,9,216.69
I0004267,O001415,Cell Will,Electronics,2,438.57
I0004268,O001415,Break As,Books,10,123.57
I0004269,O001415,Which Happy,Sports,1,312.63
I0004270,O001416,Herself Time,Electronics,8,401.57
I0004271,O001416,Time Trial,Clothing,7,176.64
I0004272,O001416,Start Tell,Books,5,147.83
I0004273,O001416,Chair Financial,Beauty,4,177.57
I0004274,O001416,Magazine Charge,Home & Garden,6,167.41
I0004275,O001417,Thing Tonight,Home & Garden,1,474.42
I0004276,O001418,Ok Word,Clothing,1,139.08
I0004277,O001418,While Know,Electronics,4,369.0
I0004278,O001418,Eight Develop,Clothing,10,291.18
I0004279,O001418,Their Door,Sports,10,53.04
I0004280,O001419,Arrive Skin,Home & Garden,10,128.8
I0004281,O001419,Certainly Buy,Home & Garden,9,478.33
I0004282,O001419,Safe Score,Toys,5,314.56
I0004283,O001419,Character Huge,Electronics,3,274.94
I0004284,O001420,Significant Agree,Home & Garden,2,184.65
I0004285,O001420,Safe Language,Beauty,3,110.23
I0004286,O001420,Hot Arm,Clothing,8,481.61
I0004287,O001421,Science Born,Clothing,3,315.23
I0004288,O001421,Recognize Party,Beauty,7,238.04
I0004289,O001421,Back Me,Clothing,7,329.4
I0004290,O001422,Third Phone,Books,8,311.41
I0004291,O001422,Truth Coach,Home & Garden,10,305.28
I0004292,O001422,All Choice,Beauty,6,203.97
I0004293,O001422,History Chance,Toys,10,84.05
I0004294,O001423,Bar Election,Toys,3,463.95
I0004295,O001424,Ball Actually,Home & Garden,3,274.3
I0004296,O001424,Outside Theory,Clothing,1,129.77
I0004297,O001424,Teach Keep,Sports,10,376.08
I0004298,O001424,Citizen Southern,Sports,6,369.05
I0004299,O001425,Court Many,Books,8,390.57
I0004300,O001425,Six Challenge,Sports,3,257.24
I0004301,O001425,Smile News,Clothing,1,134.58
I0004302,O001425,Say Firm,Sports,3,392.53
I0004303,O001425,Many Its,Toys,10,58.23
I0004304,O001426,Seven Green,Toys,3,230.33
I0004305,O001427,Life Station,Home & Garden,10,59.29
I0004306,O001427,Quite Run,Books,10,173.94
I0004307,O001427,Add Few,Clothing,6,324.94
I0004308,O001427,Bring Clearly,Electronics,3,124.09
I0004309,O001428,As Upon,Clothing,3,50.17
I0004310,O001428,Quality Almost,Home & Garden,8,409.98
I0004311,O001428,Pm Society,Electronics,5,296.84
I0004312,O001428,Consumer Most,Beauty,3,176.92
